DateTime,Entries,UniqueIPs
1495584036,18,5120
1495598437,18,5120
1495618228,18,5120
1495620301,18,5120
1495621826,18,5120
1495625427,18,5120
1495627237,18,5120
1495648826,18,5120
1495652426,18,5120
1495653808,18,5120
1495656036,18,5120
1495661010,18,5120
1495668260,18,5120
1495675008,18,5120
1495682541,18,5120
1495724115,20,5120
1495727754,20,5120
1495733421,20,5120
1495737019,20,5120
1495740617,20,5120
1495756834,20,5120
1495762220,20,5120
1495771432,20,5120
1495773021,20,5120
1495776624,20,5120
1495782316,20,5120
1495785927,20,5120
1495814966,19,5120
1495816215,19,5120
1495819818,19,5120
1495821619,19,5120
1495825540,19,5120
1495827019,19,5120
1495832839,19,5120
1495834218,19,5120
1495836040,19,5120
1495844106,19,5120
1495844708,19,5120
1495847010,19,5120
1495866627,19,5120
1495868433,19,5120
1495897570,19,5120
1495901232,19,5120
1495908422,19,5120
1495911712,19,5120
1495913422,19,5120
1495920620,19,5120
1495922424,19,5120
1495929636,19,5120
1495931420,19,5120
1495935022,19,5120
1495987221,20,5120
1495994420,20,5120
1495999817,20,5120
1496002079,20,5120
1496008824,19,5120
1496023225,19,5120
1496035829,19,5120
1496044835,19,5120
1496046629,19,5120
1496050221,19,5120
1496059481,19,5120
1496066759,20,5120
1496074011,20,5120
1496099086,20,5120
1496157306,19,5120
1496158218,19,5120
1496160253,19,5120
1496165419,19,5120
1496166920,19,5120
1496172617,19,5120
1496174134,19,5120
1496179826,19,5120
1496184624,19,5120
1496238755,20,5120
1496242222,20,5120
1496249449,20,5120
1496260432,20,5120
1496268907,20,5120
1496271032,20,5120
1496300192,20,5120
1496341819,20,5120
1496350227,20,5120
1496359824,20,5120
1496364604,20,5120
1496411451,19,5120
1496415113,19,5120
1496422204,20,5120
1496424621,20,5120
1496431819,19,5120
1496433222,20,5120
1496435422,19,5120
1496436577,20,5120
1496439023,19,5120
1496440511,20,5120
1496442620,19,5120
1496446218,20,5120
1496478631,20,5120
1496512422,18,5120
1496518216,19,5120
1496519724,19,5120
1496530944,20,5120
1496559635,18,5120
1496584311,20,5120
1496587842,20,5120
1496597418,20,5120
1496602210,20,5120
1496613306,20,5120
1496615422,20,5120
1496617531,19,5120
1496619027,19,5120
1496621147,20,5120
1496633420,19,5120
1496637023,20,5120
1496640630,20,5120
1496645937,20,5120
1496670715,20,5120
1496677919,20,5120
1496683823,20,5120
1496685213,20,5120
1496699718,20,5120
1496701822,20,5120
1496705425,20,5120
1496727016,20,5120
1496730628,20,5120
1496764340,20,5120
1496766618,20,5120
1496767860,20,5120
1496770219,20,5120
1496771585,20,5120
1496778823,20,5120
1496788224,20,5120
1496796658,20,5120
1496813429,20,5120
1496854240,20,5120
1496860219,20,5120
1496863820,20,5120
1496868650,20,5120
1496871018,20,5120
1496876222,20,5120
1496878220,20,5120
1496879878,19,5120
1496885424,19,5120
1496899817,20,5120
1496937105,20,5120
1496940805,20,5120
1496944817,20,5120
1496947869,20,5120
1496953819,20,5120
1496955036,20,5120
1496957421,20,5120
1496962887,20,5120
1496971820,20,5120
1496973047,20,5120
1496976958,20,5120
1496986221,20,5120
1496987438,20,5120
1497027160,20,5120
1497029413,20,5120
1497030745,20,5120
1497033015,20,5120
1497045278,20,5120
1497072623,20,5120
1497081034,20,5120
1497109978,20,5120
1497113403,20,5120
1497115817,20,5120
1497124436,20,5120
1497130220,20,5120
1497139207,19,5120
1497144619,19,5120
1497159022,20,5120
1497199892,19,5120
1497202216,19,5120
1497203516,19,5120
1497209420,19,5120
1497218044,19,5120
1497221958,20,5120
1497223817,20,5120
1497225274,19,5120
1497228566,20,5120
1497245423,20,5120
1497271926,20,5120
1497274212,20,5120
1497276007,20,5120
1497281415,20,5120
1497282724,20,5120
1497295819,20,5120
1497297268,20,5120
1497303021,20,5120
1497304550,20,5120
1497310221,19,5120
1497311759,19,5120
1497313819,19,5120
1497315615,19,5120
1497338106,19,5120
1497344467,19,5120
1497351054,19,5120
1497358349,19,5120
1497372835,19,5120
1497380051,19,5120
1497382218,19,5120
1497383588,19,5120
1497385817,20,5120
1497394649,20,5120
1497400220,20,5120
1497409061,20,5120
1497451972,20,5120
1497454212,20,5120
1497468618,20,5120
1497487818,19,5120
1497499219,20,5120
1497538391,20,5120
1497544217,20,5120
1497547818,20,5120
1497549212,20,5120
1497552900,20,5120
1497563835,20,5120
1497567395,19,5120
1497569420,19,5120
1497574214,19,5120
1497578335,19,5120
1497580221,19,5120
1497591027,19,5120
1497628452,19,5120
1497631853,19,5120
