DateTime,Entries,UniqueIPs
1499845922,5311,5412
1499847121,5310,5411
1499847722,5311,5412
1499848321,5310,5411
1499850122,5312,5413
1499851322,5309,5410
1499851922,5307,5408
1499852522,5306,5407
1499853722,5304,5405
1499854922,5305,5406
1499856722,5304,5405
1499857322,5305,5406
1499859721,5303,5404
1499861521,5303,5404
1499862121,5302,5403
1499863322,5305,5406
1499864522,5304,5405
1499865721,5304,5405
1499868122,5302,5403
1499869321,5307,5408
1499871721,5308,5409
1499872922,5307,5408
1499874122,5305,5406
1499875922,5308,5409
1499876521,5305,5406
1499877721,5306,5407
1499878922,5305,5406
1499879521,5304,5405
1499881321,5306,5407
1499882522,5308,5409
1499883722,5308,5409
1499884921,5307,5408
1499886722,5307,5408
1499887322,5306,5407
1499887922,5304,5405
1499890322,5301,5400
1499891521,5299,5398
1499893922,5298,5397
1499894521,5297,5396
1499895722,5294,5393
1499896922,5296,5395
1499897521,5297,5396
1499898121,5296,5395
1499899921,5297,5396
1499901722,5296,5395
1499903521,5295,5394
1499904121,5299,5398
1499904721,5300,5399
1499905921,5304,5403
1499906522,5305,5404
1499907121,5304,5403
1499908922,5303,5402
1499910121,5302,5401
1499911921,5303,5402
1499912522,5302,5400
1499914321,5301,5399
1499914922,5311,5409
1499915521,5309,5407
1499917321,5307,5405
1499922122,5306,5404
1499924522,5302,5400
1499925721,5301,5399
1499926321,5300,5398
1499926921,5304,5402
1499928121,5302,5400
1499931121,5301,5399
1499931722,5302,5400
1499932922,5300,5398
1499933521,5299,5396
1499934122,5297,5394
1499936522,5298,5395
1499937121,5301,5398
1499938922,5305,5402
1499939522,5304,5401
1499940122,5302,5399
1499941322,5301,5398
1499943722,5299,5396
1499944922,5297,5394
1499946121,5298,5395
1499946722,5297,5394
1499947321,5295,5392
1499948521,5296,5393
1499949721,5294,5391
1499950921,5298,5395
1499951521,5297,5394
1499952121,5294,5391
1499953322,5292,5389
1499953921,5290,5387
1499955121,5294,5391
1499955721,5293,5390
1499958121,5293,5391
1499958722,5293,5391
1499961722,5292,5390
1499962322,5291,5389
1499962921,5293,5391
1499964721,5292,5390
1499965322,5293,5391
1499965922,5293,5391
1499966522,5291,5389
1499967722,5290,5388
1499968322,5292,5390
1499970121,5291,5389
1499971921,5289,5387
1499973122,5290,5388
1499973721,5288,5386
1499975521,5286,5383
1499977322,5285,5382
1499977922,5294,5391
1499978521,5294,5390
1499980922,5303,5399
1499983922,5302,5398
1499985722,5302,5399
1499986922,5312,5409
1499988121,5313,5410
1499988721,5312,5409
1499989921,5316,5413
1499990521,5315,5411
1499992923,5315,5411
1499993522,5313,5409
1499994122,5315,5411
1499994722,5316,5412
1499995323,5314,5410
1499996521,5321,5417
1499998322,5320,5416
1499998922,5319,5415
1500000722,5352,5448
1500001322,5355,5451
1500002521,5358,5454
1500003121,5356,5452
1500004922,5355,5451
1500005521,5356,5452
1500006121,5354,5450
1500006722,5352,5448
1500008522,5357,5453
1500009121,5358,5454
1500010922,5356,5452
1500012121,5355,5451
1500012722,5353,5449
1500013921,5353,5448
1500015721,5367,5462
1500016922,5369,5464
1500017521,5370,5465
1500018122,5369,5464
1500019321,5368,5463
1500020522,5367,5462
1500022921,5366,5461
1500024121,5371,5466
1500025321,5379,5475
1500027121,5378,5474
1500027721,5379,5475
1500028922,5378,5474
