DateTime,AddedIPs,RemovedIPs
1478796469,67,66
1478830704,72,73
1478876220,56,58
1478917948,89,86
1478963246,63,63
1479004573,93,94
1479049421,58,57
1479090362,101,101
1479136513,105,108
1479176755,101,100
1479231229,78,79
1479261931,96,95
1479310940,89,88
1479349452,90,91
1479397824,101,103
1479435758,113,110
1479483416,78,79
1479522205,96,95
1479567291,83,82
1479606599,78,79
1479652619,72,75
1479694954,97,94
1479780205,117,116
1479823154,100,100
1479863515,91,90
1479909452,84,85
1479950805,95,95
1479991273,70,69
1480036003,121,122
1480082424,94,93
1480123532,122,122
1480168706,99,99
1480209505,122,123
1480254817,115,114
1480300455,114,115
1480342484,92,93
1480383211,109,110
1480427415,90,89
1480468697,100,101
1480513879,62,62
1480554323,104,105
1480599946,106,106
1480641423,114,113
1480688302,101,100
1480729945,118,118
1480774544,97,97
1480814608,106,105
1480860193,85,86
1480900934,112,112
1480946704,70,70
1480987380,103,104
1481032606,110,108
1481072490,107,108
1481118743,76,74
1481159750,93,94
1481205317,69,69
1481247449,90,90
1481291259,53,53
1481333072,87,86
1481377214,65,67
1481419327,121,119
1481464053,71,72
1481505490,83,83
1481550511,41,43
1481590998,70,70
1481637588,62,61
1481678313,77,76
1481724286,99,99
1481764456,70,69
1481809948,54,54
1481851694,70,70
1481897406,87,89
1481937921,107,105
1481982436,64,65
1482025465,107,107
1482069673,80,80
1482111480,94,93
1482152525,67,67
1482198156,96,96
1482243558,61,64
1482284238,73,72
1482329615,76,78
1482372046,92,89
1482414893,78,79
1482456907,63,63
1482501327,66,67
1482544381,87,85
1482588187,82,83
1482631154,99,98
1482674632,79,80
1482717414,101,99
1482760971,70,70
1482803067,87,88
1482846592,68,69
1482889004,89,89
1482928524,46,45
1482970336,74,75
1483014266,53,53
1483057568,85,84
1483101297,56,55
1483143785,84,84
1483187011,71,71
1483228085,67,67
1483273222,78,80
1483314288,62,61
1483358954,58,59
1483400418,88,89
1483445405,51,49
1483487588,85,85
1483532638,101,103
1483575539,129,126
1483620413,115,117
1483660595,94,93
1483707322,74,76
1483748150,88,86
1483792324,52,51
1483833724,74,74
1483878752,57,57
1483920393,85,85
1483965074,55,59
1484007728,80,80
1484052910,94,92
1484092729,83,81
1484138120,76,78
1484178617,76,75
1484224197,68,68
1484265574,86,85
1484308455,65,66
1484352585,78,78
1484397601,78,78
1484439581,83,84
1484484510,74,72
1484526191,93,95
1484572261,72,71
1484611312,62,64
1484657168,78,77
1484697829,81,81
