DateTime,Entries,UniqueIPs
1458042750,60,60
1458086420,47,47
1458130102,58,58
1458173802,60,60
1458217458,66,66
1458261138,67,67
1458304822,65,65
1458348492,68,68
1458392172,71,71
1458435866,72,72
1458567417,72,72
1458654758,73,73
1458742102,76,76
1458785781,74,74
1458916827,75,75
1458960508,73,73
1459047857,71,71
1459289599,71,71
1459333474,68,68
1459377158,57,57
1459770504,53,53
1459814190,50,50
1459857865,50,50
1459901554,46,46
1459945480,47,47
1459989141,48,48
1460032844,55,55
1460076513,62,62
1460120538,69,69
1460208037,70,70
1460382756,75,75
1460426497,71,71
1460470127,74,74
1460557962,77,77
1460623704,79,79
1460667384,77,77
1460754996,71,71
1460842606,63,63
1460886266,62,62
1460973640,62,62
1461061223,63,63
1461105090,52,52
1461162459,52,52
1461337240,57,57
1461511978,55,55
1461642990,54,54
1461686941,51,51
1461730600,51,51
1461774259,61,61
1461817959,62,62
1461861644,63,63
1461948997,77,77
1462036375,76,76
1462211068,77,77
1462298445,91,91
1462385793,91,91
1462429584,91,91
1462473383,88,88
1462517075,88,88
1462560782,85,85
1462604431,85,85
1462648106,85,85
1462735461,85,85
1462779158,80,80
1462822826,72,72
1462866539,72,72
1462910184,78,78
1462953863,80,80
1462997806,88,88
1463041476,91,91
1463085160,85,85
1463128877,85,85
1463172558,86,86
1463216187,84,84
1463259882,82,82
1463390910,82,82
1463434612,84,84
1463478256,87,87
1463521966,94,94
1463565648,93,93
1463609318,90,90
1463653017,85,85
1463696658,81,81
1463740359,82,82
1463784025,91,91
1464002452,88,88
1464046102,87,87
1464089811,86,86
1464133468,86,86
1464177395,90,90
1464221064,88,88
1464264752,86,86
1464308439,94,94
1464352112,89,89
1464395787,89,89
1464614190,89,89
1464701555,89,89
1464767068,85,85
1464898098,85,85
1464941820,86,86
1464985459,88,88
1465248031,88,88
1465291702,83,83
1465335409,79,79
1465379053,77,77
1465422734,75,75
1465466429,73,73
1465510169,73,73
1465554021,70,70
1465597695,68,68
1465641409,69,69
1465816104,73,73
1465859785,74,74
1465903458,76,76
1465947150,76,76
1465990849,74,74
1466034502,74,74
1466078424,71,71
1466122094,72,72
1466165781,71,71
1466209451,70,70
1466384176,69,69
1466427855,61,61
1466471546,60,60
1466515217,62,62
1466558941,64,64
1466602582,63,63
1466646259,62,62
1466689944,60,60
1466733660,75,75
1466777327,75,75
1466820994,76,76
1466864648,77,77
1466908339,78,78
1466952044,78,78
1466995700,77,77
1467039385,65,65
1467083051,66,66
1467126794,69,69
1467170419,66,66
1467214102,69,69
1467257787,69,69
1467301456,44,44
1467345162,43,43
1467388838,16,16
1467432505,19,19
1467519858,22,22
1467563544,23,23
1467651155,39,39
1467738504,57,57
1467782265,52,52
1467825934,54,54
1467869788,54,54
1467913457,54,54
1468000847,62,62
1468262900,65,65
1468350256,72,72
1468393945,82,82
1468437625,82,82
1468524974,83,83
1468612344,79,79
1468699707,78,78
1468787047,78,78
1468830747,79,79
1468874435,77,77
1468918107,79,79
1468961775,81,81
1469049144,85,85
1469092811,85,85
1469136514,84,84
1469180178,83,83
1469223854,83,83
1469616992,78,78
1469660657,76,76
1469704353,75,75
1469748019,75,75
1469791700,75,75
1469835394,72,72
1470053823,69,69
1470141157,72,72
1470228515,70,70
1470272174,70,70
1470315854,71,71
1470403447,71,71
1470665543,69,69
1470883948,68,68
1470927664,69,69
1471015061,69,69
1471146276,69,69
1471189944,68,68
1471320979,69,69
1471408344,68,68
1471452027,67,67
1471539372,67,67
1471932518,67,67
1471976179,67,67
1472063546,66,66
1472151157,66,66
1472501053,56,56
1472544756,56,56
1472588480,57,57
1472632109,52,52
1472675788,51,51
1472719453,49,49
1472763145,50,50
1472806861,49,49
1472850500,47,47
1473069142,47,47
1473156503,48,48
1473200432,41,41
1473244091,41,41
1473287792,43,43
1473331448,43,43
1473375149,44,44
1473418860,45,45
1473462531,44,44
1473637222,42,42
1473724580,43,43
1473768261,43,43
1473855653,43,43
1473899557,42,42
1473943221,45,45
1473986899,49,49
1474030583,52,52
1474314739,57,57
1474358492,58,58
1474402353,59,59
1474489712,58,58
1474533643,58,58
1474839377,58,58
1474926748,59,59
1475058018,60,60
1475189297,57,57
1475233018,53,53
1475276655,53,53
1475320333,51,51
1475364023,51,51
1475538736,51,51
1476281542,52,52
1476369153,52,52
1476456511,53,53
1476718831,53,53
1476806182,55,55
1477068502,56,56
1477417959,58,58
1477592932,62,62
1477856679,62,62
1477900343,63,63
1478031632,63,63
1478118988,62,62
1478512345,62,62
1478643389,62,62
1478774442,62,62
1478818101,64,64
1478905465,64,64
1479167556,65,65
1479211266,65,65
1479254910,66,66
1479735615,67,67
1479779303,74,74
1479822992,78,78
1479866667,80,80
1479910350,84,84
1479954047,90,90
1479997699,89,89
1480041374,91,91
1480085058,87,87
1480347406,84,84
1480391062,79,79
1480435004,75,75
1480478686,75,75
1480522597,76,76
1480609956,80,80
1480653614,79,79
1480697304,81,81
1480959404,83,83
1481048253,95,95
1481092967,95,95
1481137403,94,94
