DateTime,Entries,UniqueIPs
1466832728,5942,5942
1466920099,5943,5943
1466963816,5945,5945
1467007451,5948,5948
1467051129,5950,5950
1467094813,5956,5956
1467138489,5958,5958
1467225850,5959,5959
1467269529,5960,5960
1467356889,5966,5966
1467400568,5968,5968
1467444249,5971,5971
1467487931,5972,5972
1467575289,5974,5974
1467618968,5975,5975
1467706568,5977,5977
1467750248,5980,5980
1467837609,5982,5982
1467881289,5984,5984
1467968649,5986,5986
1468012328,5988,5988
1468099688,5989,5989
1468143369,5992,5992
1468187048,5993,5993
1468230728,5995,5995
1468274411,5998,5998
1468318091,6002,6002
1468361771,6003,6003
1468405450,6006,6006
1468449128,6007,6007
1468492808,6010,6010
1468536489,6012,6012
1468580168,6013,6013
1468667529,6015,6015
1468711210,6017,6017
1468754889,6018,6018
1468798568,6020,6020
1468842251,6022,6022
1468885929,6024,6024
1468929611,6025,6025
1468973529,6029,6029
1469017222,6030,6030
1469061131,6033,6033
1469104811,6034,6034
1469148488,6036,6036
1469192168,6038,6038
1469279531,6043,6043
1469323209,6044,6044
1469410568,6045,6045
1469454248,6050,6050
1469497928,6052,6052
1469628968,6054,6054
1469672650,6057,6057
1469716328,6060,6060
1469760010,6063,6063
1469803688,6066,6066
1469847378,6067,6067
1469891051,6069,6069
1469934729,6071,6071
1470065769,6073,6073
1470109448,6076,6076
1470153128,6078,6078
1470196810,6079,6079
1470240488,6082,6082
1470284170,6085,6085
1470327857,6090,6090
1470371531,6093,6093
1470415208,6096,6096
1470458894,6097,6097
1470502571,6098,6098
1470546256,6102,6102
1470589928,6104,6104
1470633611,6106,6106
1470677288,6108,6108
1470720969,6110,6110
1470808328,6112,6112
1470895691,6113,6113
1470939369,6114,6114
1470983049,6116,6116
1471157778,6118,6118
1471201450,6121,6121
1471245128,6125,6125
1471288809,6130,6130
1471332489,6132,6132
1471376170,6134,6134
1471419848,6136,6136
1471463531,6137,6137
1471507213,6141,6141
1471550891,6142,6142
1471594567,6147,6147
1471638251,6150,6150
1471681938,6152,6152
1471725608,6154,6154
1471769289,6156,6156
1471900330,6159,6159
1471944008,6160,6160
1471987690,6161,6161
1472031368,6162,6162
1472075050,6165,6165
1472118730,6170,6170
1472206091,6175,6175
1472249770,6178,6178
1472293448,6179,6179
1472337128,6182,6182
1472380811,6187,6187
1472424488,6190,6190
1472468169,6192,6192
1472511851,6194,6194
1472555539,6197,6197
1472599215,6198,6198
1472642889,6201,6201
1472686576,6204,6204
1472730248,6205,6205
1472773929,6206,6206
1472817617,6207,6207
1472861530,6213,6213
1472905218,6215,6215
1472948892,6217,6217
1472992811,6218,6218
1473036492,6219,6219
1473080168,6221,6221
1473123849,6223,6223
